Order ID,Gender,Age,Quantity,Category,Channel,Shipping city state,Status,Size,Date,Month,Amount
112006,Men,35,1,Kurta,Myntra,Uttar Pradesh,Delivered,M,2023-05-16 05:00:00,May,1160.7518677606138
112007,Women,57,1,Bottom,Myntra,Telangana,Delivered,L,2023-05-16 06:00:00,May,898.2743635104788
112008,Men,39,3,Kurta,Ajio,Uttar Pradesh,Delivered,S,2023-05-16 07:00:00,May,1771.2637106001907
112009,Women,31,1,Set,Amazon,Telangana,Delivered,XL,2023-05-16 08:00:00,May,1465.94221646767
112010,Men,46,1,Blouse,Amazon,Telangana,Delivered,S,2023-05-16 09:00:00,May,1172.9512823819828
112011,Men,62,1,Set,Amazon,Uttar Pradesh,Delivered,M,2023-05-16 10:00:00,May,1545.2591027001743
112012,Women,32,1,Set,Amazon,Telangana,Returned,L,2023-05-16 11:00:00,May,1457.3058546790162
112013,Men,32,3,Kurta,Amazon,Telangana,Refunded,XL,2023-05-16 12:00:00,May,1793.2732827753296
112014,Men,62,3,Set,Ajio,Uttar Pradesh,Delivered,L,2023-05-16 13:00:00,May,1948.5717402497269
112015,Women,21,1,Kurta,Amazon,Maharashtra,Delivered,XL,2023-05-16 14:00:00,May,1183.297657238938
112016,Women,53,1,Set,Ajio,Tamil Nadu,Delivered,L,2023-05-16 15:00:00,May,1310.986398721121
112017,Women,22,2,Western Dress,Myntra,Karnataka,Delivered,S,2023-05-16 16:00:00,May,1463.1527911078176
112018,Men,20,1,Set,Amazon,Telangana,Delivered,L,2023-05-16 17:00:00,May,1328.2747804113003
112019,Women,29,1,Top,Amazon,Telangana,Delivered,S,2023-05-16 18:00:00,May,993.3993003514897
112020,Women,37,1,Western Dress,Amazon,Maharashtra,Delivered,L,2023-05-16 19:00:00,May,1348.0776693559612
112021,Women,61,2,Blouse,Amazon,Maharashtra,Delivered,S,2023-05-16 20:00:00,May,1456.231928462357
112022,Women,37,2,Set,Myntra,Telangana,Delivered,XL,2023-05-16 21:00:00,May,1595.319325033689
112023,Men,56,1,Kurta,Amazon,Uttar Pradesh,Delivered,XL,2023-05-16 22:00:00,May,1277.7042714703828
112024,Men,56,3,Western Dress,Amazon,Karnataka,Delivered,XL,2023-05-16 23:00:00,May,1976.0427139870462
112025,Women,18,2,Blouse,Myntra,Maharashtra,Delivered,L,2023-05-17 00:00:00,May,1190.6867270558766
112026,Women,61,2,Kurta,Myntra,Karnataka,Delivered,L,2023-05-17 01:00:00,May,1676.0104417269501
112027,Men,20,1,Ethnic Dress,Ajio,Uttar Pradesh,Delivered,L,2023-05-17 02:00:00,May,1571.508363745606
112028,Women,64,1,Set,Amazon,Karnataka,Delivered,XL,2023-05-17 03:00:00,May,1608.2246068526345
112029,Women,26,1,Kurta,Amazon,Uttar Pradesh,Delivered,M,2023-05-17 04:00:00,May,1266.6499987017705
112030,Women,71,3,Set,Amazon,Telangana,Delivered,XL,2023-05-17 05:00:00,May,2079.7715972716924
112031,Women,71,1,Set,Amazon,Maharashtra,Cancelled,S,2023-05-17 06:00:00,May,1410.3730014796688
112032,Women,37,1,Set,Ajio,Maharashtra,Delivered,S,2023-05-17 07:00:00,May,1393.9870209640883
112033,Men,26,1,Western Dress,Amazon,Maharashtra,Returned,S,2023-05-17 08:00:00,May,1141.486899005429
112034,Women,48,1,Kurta,Amazon,Maharashtra,Cancelled,XL,2023-05-17 09:00:00,May,1370.8345760641157
112035,Men,63,1,Set,Ajio,Maharashtra,Delivered,M,2023-05-17 10:00:00,May,1418.0752509341435
112036,Women,45,1,Set,Amazon,Karnataka,Delivered,M,2023-05-17 11:00:00,May,1478.9593822076317
112037,Women,52,1,Blouse,Amazon,Karnataka,Delivered,M,2023-05-17 12:00:00,May,1221.5081536009095
112038,Men,57,1,Set,Amazon,Karnataka,Delivered,M,2023-05-17 13:00:00,May,1502.6202567486143
112039,Women,55,1,Set,Ajio,Karnataka,Delivered,L,2023-05-17 14:00:00,May,1417.7044044909483
112040,Women,61,1,Set,Ajio,Maharashtra,Delivered,XL,2023-05-17 15:00:00,May,1448.4393087846138
112041,Women,19,2,Set,Amazon,Uttar Pradesh,Delivered,L,2023-05-17 16:00:00,May,1579.6522699550715
112042,Women,20,1,Set,Ajio,Maharashtra,Delivered,M,2023-05-17 17:00:00,May,1230.0736264052227
112043,Men,31,1,Set,Ajio,Tamil Nadu,Delivered,S,2023-05-17 18:00:00,May,1206.9021208824527
112044,Women,34,2,Set,Amazon,Karnataka,Delivered,S,2023-05-17 19:00:00,May,1646.611626036268
112045,Men,52,1,Kurta,Myntra,Tamil Nadu,Delivered,S,2023-05-17 20:00:00,May,1221.0958095981541
112046,Women,21,3,Top,Amazon,Maharashtra,Delivered,M,2023-05-17 21:00:00,May,1410.3103805785724
112047,Women,64,1,Set,Myntra,Maharashtra,Delivered,XL,2023-05-17 22:00:00,May,1447.7385878645725
112048,Men,47,3,Set,Amazon,Karnataka,Delivered,L,2023-05-17 23:00:00,May,1969.2485732957136
112049,Men,71,1,Western Dress,Myntra,Karnataka,Delivered,XL,2023-05-18 00:00:00,May,1242.291744726845
112050,Women,56,1,Set,Myntra,Telangana,Delivered,S,2023-05-18 01:00:00,May,1331.8509879047278
112051,Women,68,1,Western Dress,Myntra,Telangana,Delivered,L,2023-05-18 02:00:00,May,1318.506614856125
112052,Women,31,1,Kurta,Ajio,Maharashtra,Delivered,XL,2023-05-18 03:00:00,May,1260.3785734783855
112053,Women,65,1,Saree,Amazon,Tamil Nadu,Delivered,M,2023-05-18 04:00:00,May,1687.0109118363941
112054,Men,44,1,Set,Amazon,Karnataka,Delivered,L,2023-05-18 05:00:00,May,1489.009701584065
112055,Men,30,1,Top,Amazon,Tamil Nadu,Delivered,M,2023-05-18 06:00:00,May,948.0147321166029
112056,Women,72,2,Kurta,Myntra,Tamil Nadu,Returned,L,2023-05-18 07:00:00,May,1672.0624146293858
112057,Men,37,1,Kurta,Myntra,Maharashtra,Delivered,M,2023-05-18 08:00:00,May,1330.1956000076823
112058,Women,66,1,Set,Amazon,Karnataka,Returned,L,2023-05-18 09:00:00,May,1374.3226295341158
112059,Women,66,1,Set,Ajio,Telangana,Cancelled,L,2023-05-18 10:00:00,May,1413.7094559749007
112060,Women,41,2,Top,Ajio,Karnataka,Delivered,S,2023-05-18 11:00:00,May,1230.3793738450963
112061,Men,27,1,Set,Amazon,Karnataka,Delivered,L,2023-05-18 12:00:00,May,1387.947064211986
112062,Men,24,1,Kurta,Myntra,Maharashtra,Cancelled,XL,2023-05-18 13:00:00,May,1281.8346189613744
112063,Women,69,1,Set,Ajio,Karnataka,Delivered,L,2023-05-18 14:00:00,May,1461.57545765959
112064,Women,34,3,Kurta,Amazon,Maharashtra,Returned,L,2023-05-18 15:00:00,May,1796.4340406489832
112065,Men,39,2,Set,Myntra,Maharashtra,Delivered,M,2023-05-18 16:00:00,May,1544.8575334024772
112066,Women,61,1,Kurta,Ajio,Telangana,Delivered,S,2023-05-18 17:00:00,May,1277.5392856204626
112067,Women,28,1,Top,Amazon,Karnataka,Delivered,M,2023-05-18 18:00:00,May,898.0798464181586
112068,Men,59,2,Set,Ajio,Uttar Pradesh,Delivered,M,2023-05-18 19:00:00,May,1590.1516923495085
112069,Men,40,1,Blouse,Amazon,Uttar Pradesh,Delivered,S,2023-05-18 20:00:00,May,994.411787237141
112070,Women,71,1,Set,Myntra,Uttar Pradesh,Delivered,S,2023-05-18 21:00:00,May,1486.975114268828
112071,Women,39,1,Kurta,Ajio,Telangana,Delivered,XL,2023-05-18 22:00:00,May,1226.8907994743045
112072,Women,57,1,Set,Myntra,Telangana,Delivered,S,2023-05-18 23:00:00,May,1330.5337415341428
112073,Women,64,1,Kurta,Ajio,Telangana,Delivered,S,2023-05-19 00:00:00,May,1288.27309366897
112074,Men,71,2,Kurta,Ajio,Telangana,Delivered,XL,2023-05-19 01:00:00,May,1571.296028784089
112075,Women,35,1,Western Dress,Myntra,Karnataka,Delivered,XL,2023-05-19 02:00:00,May,1081.8288177115653
112076,Men,72,1,Saree,Ajio,Telangana,Delivered,S,2023-05-19 03:00:00,May,1586.724605071851
112077,Women,62,1,Saree,Amazon,Karnataka,Delivered,S,2023-05-19 04:00:00,May,1598.183897497067
112078,Women,43,1,Set,Amazon,Karnataka,Delivered,XL,2023-05-19 05:00:00,May,1402.668981689899
112079,Women,65,1,Set,Ajio,Tamil Nadu,Delivered,XL,2023-05-19 06:00:00,May,1449.3284884399493
112080,Men,47,2,Blouse,Myntra,Uttar Pradesh,Delivered,M,2023-05-19 07:00:00,May,1406.3841768790487
112081,Women,30,2,Set,Myntra,Maharashtra,Delivered,L,2023-05-19 08:00:00,May,1692.2787693326013
112082,Women,21,1,Saree,Amazon,Uttar Pradesh,Delivered,L,2023-05-19 09:00:00,May,1577.1431039722477
112083,Women,60,2,Set,Myntra,Maharashtra,Delivered,L,2023-05-19 10:00:00,May,1851.407369754982
112084,Women,44,1,Ethnic Dress,Ajio,Maharashtra,Delivered,M,2023-05-19 11:00:00,May,1755.5538652832436
112085,Women,68,1,Set,Myntra,Maharashtra,Delivered,M,2023-05-19 12:00:00,May,1505.689843353158
112086,Women,57,1,Set,Ajio,Telangana,Delivered,L,2023-05-19 13:00:00,May,1394.288105330095
112087,Women,27,1,Kurta,Myntra,Tamil Nadu,Delivered,L,2023-05-19 14:00:00,May,1144.7501161338535
112088,Women,61,2,Western Dress,Amazon,Tamil Nadu,Delivered,XL,2023-05-19 15:00:00,May,1454.1756583617982
112089,Women,45,1,Kurta,Amazon,Telangana,Delivered,L,2023-05-19 16:00:00,May,1341.2215338434767
112090,Women,38,2,Kurta,Myntra,Maharashtra,Delivered,L,2023-05-19 17:00:00,May,1730.7765606972496
112091,Women,69,1,Saree,Amazon,Telangana,Delivered,S,2023-05-19 18:00:00,May,1556.566182193397
112092,Women,28,2,Top,Amazon,Maharashtra,Delivered,S,2023-05-19 19:00:00,May,1104.6537416308026
112093,Women,37,2,Saree,Myntra,Tamil Nadu,Delivered,M,2023-05-19 20:00:00,May,1719.491876117543
112094,Men,70,1,Set,Myntra,Telangana,Delivered,S,2023-05-19 21:00:00,May,1474.3999465028767
112095,Women,53,1,Set,Amazon,Maharashtra,Delivered,XL,2023-05-19 22:00:00,May,1319.6893813919016
112096,Women,36,2,Kurta,Ajio,Uttar Pradesh,Delivered,XL,2023-05-19 23:00:00,May,1415.174319785509
112097,Women,69,1,Western Dress,Ajio,Uttar Pradesh,Delivered,L,2023-05-20 00:00:00,May,1277.0340162242412
112098,Men,27,1,Set,Myntra,Maharashtra,Delivered,L,2023-05-20 01:00:00,May,1337.6828164405608
112099,Men,32,1,Set,Myntra,Tamil Nadu,Delivered,S,2023-05-20 02:00:00,May,1369.9169062474623
112100,Women,62,1,Blouse,Amazon,Uttar Pradesh,Delivered,XL,2023-05-20 03:00:00,May,1075.6444934992408
112101,Women,62,1,Set,Amazon,Uttar Pradesh,Delivered,S,2023-05-20 04:00:00,May,1377.3873200175085
112102,Women,70,2,Kurta,Amazon,Tamil Nadu,Delivered,M,2023-05-20 05:00:00,May,1584.2365309244044
112103,Men,35,1,Set,Myntra,Uttar Pradesh,Delivered,S,2023-05-20 06:00:00,May,1274.7087948057929
112104,Men,24,1,Top,Ajio,Uttar Pradesh,Delivered,L,2023-05-20 07:00:00,May,859.5782389577264
112105,Women,47,1,Saree,Amazon,Maharashtra,Returned,L,2023-05-20 08:00:00,May,1543.648195529893
112106,Men,31,1,Set,Amazon,Uttar Pradesh,Delivered,S,2023-05-20 09:00:00,May,1326.547600500241
112107,Men,54,3,Kurta,Amazon,Tamil Nadu,Delivered,XL,2023-05-20 10:00:00,May,1953.7444423459217
112108,Women,58,1,Saree,Amazon,Uttar Pradesh,Delivered,M,2023-05-20 11:00:00,May,1473.112026611392
112109,Women,47,1,Kurta,Myntra,Karnataka,Delivered,XL,2023-05-20 12:00:00,May,1289.0855240615463
112110,Women,71,1,Kurta,Myntra,Telangana,Delivered,XL,2023-05-20 13:00:00,May,1370.6007815578118
112111,Women,44,2,Kurta,Myntra,Karnataka,Delivered,S,2023-05-20 14:00:00,May,1626.996985493241
112112,Men,66,3,Western Dress,Myntra,Maharashtra,Delivered,XL,2023-05-20 15:00:00,May,1808.3812981966776
112113,Women,74,1,Ethnic Dress,Myntra,Karnataka,Delivered,M,2023-05-20 16:00:00,May,1900.7517446372094
112114,Men,54,2,Set,Myntra,Telangana,Delivered,M,2023-05-20 17:00:00,May,1649.6712519902724
112115,Men,65,1,Set,Amazon,Tamil Nadu,Delivered,M,2023-05-20 18:00:00,May,1367.3875137087084
112116,Women,58,1,Ethnic Dress,Ajio,Uttar Pradesh,Delivered,L,2023-05-20 19:00:00,May,1780.0941805172606
112117,Women,34,1,Set,Amazon,Telangana,Delivered,XL,2023-05-20 20:00:00,May,1278.8495548290416
112118,Men,47,3,Saree,Ajio,Telangana,Delivered,L,2023-05-20 21:00:00,May,1995.8224894998377
112119,Men,35,2,Blouse,Myntra,Maharashtra,Delivered,S,2023-05-20 22:00:00,May,1256.6603198815822
112120,Men,20,1,Set,Ajio,Tamil Nadu,Delivered,M,2023-05-20 23:00:00,May,1284.830947542637
112121,Women,45,3,Kurta,Ajio,Maharashtra,Delivered,L,2023-05-21 00:00:00,May,1897.037385688821
112122,Women,54,1,Set,Amazon,Maharashtra,Delivered,S,2023-05-21 01:00:00,May,1488.483110616806
112123,Women,47,1,Kurta,Myntra,Telangana,Delivered,S,2023-05-21 02:00:00,May,1228.1634906913648
112124,Men,71,2,Kurta,Amazon,Maharashtra,Delivered,M,2023-05-21 03:00:00,May,1544.604833730589
112125,Women,38,4,Kurta,Amazon,Uttar Pradesh,Delivered,S,2023-05-21 04:00:00,May,2344.7138294177716
112126,Men,66,1,Set,Amazon,Uttar Pradesh,Delivered,S,2023-05-21 05:00:00,May,1339.393201620282
112127,Women,37,2,Kurta,Myntra,Telangana,Delivered,S,2023-05-21 06:00:00,May,1660.08792015823
112128,Men,39,3,Kurta,Myntra,Maharashtra,Delivered,M,2023-05-21 07:00:00,May,1864.677885880772
112129,Women,53,1,Kurta,Myntra,Maharashtra,Delivered,XL,2023-05-21 08:00:00,May,1325.0124314824666
112130,Women,53,1,Saree,Amazon,Maharashtra,Delivered,L,2023-05-21 09:00:00,May,1516.877752231359
112131,Women,38,1,Ethnic Dress,Amazon,Maharashtra,Delivered,L,2023-05-21 10:00:00,May,1793.8006569414824
112132,Women,41,2,Top,Amazon,Telangana,Delivered,S,2023-05-21 11:00:00,May,1328.8425584871152
112133,Women,38,1,Set,Amazon,Maharashtra,Delivered,XL,2023-05-21 12:00:00,May,1392.557479706299
112134,Women,24,1,Set,Myntra,Karnataka,Delivered,S,2023-05-21 13:00:00,May,1443.9723887425241
112135,Women,25,1,Set,Myntra,Maharashtra,Delivered,S,2023-05-21 14:00:00,May,1297.7825443970116
112136,Women,39,1,Kurta,Ajio,Telangana,Delivered,S,2023-05-21 15:00:00,May,1264.7090204497654
112137,Men,39,2,Western Dress,Amazon,Tamil Nadu,Delivered,S,2023-05-21 16:00:00,May,1393.9889015051074
112138,Women,47,2,Set,Amazon,Karnataka,Delivered,XL,2023-05-21 17:00:00,May,1719.7431288959556
112139,Women,51,1,Set,Myntra,Karnataka,Delivered,S,2023-05-21 18:00:00,May,1343.175949829964
112140,Men,46,1,Set,Myntra,Uttar Pradesh,Delivered,S,2023-05-21 19:00:00,May,1335.4007929129205
112141,Women,27,1,Kurta,Amazon,Maharashtra,Delivered,XL,2023-05-21 20:00:00,May,1229.068981450472
112142,Men,22,2,Blouse,Ajio,Uttar Pradesh,Delivered,L,2023-05-21 21:00:00,May,1120.3237841745351
112143,Women,66,2,Kurta,Myntra,Uttar Pradesh,Delivered,XL,2023-05-21 22:00:00,May,1672.487262004328
112144,Women,74,2,Kurta,Myntra,Karnataka,Delivered,XL,2023-05-21 23:00:00,May,1741.6662090661114
112145,Women,56,1,Kurta,Amazon,Telangana,Delivered,XL,2023-05-22 00:00:00,May,1325.826170551034
112146,Women,51,1,Western Dress,Amazon,Uttar Pradesh,Delivered,L,2023-05-22 01:00:00,May,1213.2302745042014
112147,Women,55,2,Western Dress,Ajio,Telangana,Returned,S,2023-05-22 02:00:00,May,1455.3013376651936
112148,Women,27,2,Set,Myntra,Telangana,Delivered,S,2023-05-22 03:00:00,May,1597.3397301224736
112149,Women,26,2,Western Dress,Amazon,Uttar Pradesh,Delivered,XL,2023-05-22 04:00:00,May,1489.0891903505615
112150,Women,49,1,Kurta,Ajio,Karnataka,Delivered,S,2023-05-22 05:00:00,May,1242.7017753639357
112151,Women,22,1,Saree,Amazon,Maharashtra,Delivered,XL,2023-05-22 06:00:00,May,1350.8461735461867
112152,Women,52,1,Set,Myntra,Karnataka,Delivered,M,2023-05-22 07:00:00,May,1327.0798311902777
112153,Women,28,1,Saree,Ajio,Telangana,Delivered,L,2023-05-22 08:00:00,May,1427.9789539878384
112154,Women,59,1,Kurta,Ajio,Tamil Nadu,Delivered,L,2023-05-22 09:00:00,May,1313.5980323534043
112155,Women,33,1,Set,Myntra,Tamil Nadu,Delivered,M,2023-05-22 10:00:00,May,1228.4215550737447
112156,Women,44,2,Set,Myntra,Karnataka,Delivered,XL,2023-05-22 11:00:00,May,1648.2004405934458
112157,Women,37,1,Set,Amazon,Maharashtra,Delivered,S,2023-05-22 12:00:00,May,1526.7053375518904
112158,Women,68,1,Ethnic Dress,Myntra,Tamil Nadu,Delivered,M,2023-05-22 13:00:00,May,1891.7314528847533
112159,Women,18,4,Set,Myntra,Telangana,Delivered,L,2023-05-22 14:00:00,May,2217.9012234303573
112160,Women,43,1,Blouse,Amazon,Karnataka,Delivered,M,2023-05-22 15:00:00,May,1070.4234254797045
112161,Women,28,1,Saree,Ajio,Telangana,Delivered,M,2023-05-22 16:00:00,May,1417.076093360028
112162,Women,32,3,Set,Amazon,Maharashtra,Delivered,M,2023-05-22 17:00:00,May,1982.041423007051
112163,Women,56,1,Set,Amazon,Maharashtra,Delivered,XL,2023-05-22 18:00:00,May,1495.6235013442138
112164,Women,57,1,Kurta,Amazon,Telangana,Cancelled,L,2023-05-22 19:00:00,May,1392.4479821644052
112165,Women,65,2,Blouse,Ajio,Maharashtra,Delivered,L,2023-05-22 20:00:00,May,1423.7896879377424
112166,Women,35,1,Saree,Ajio,Maharashtra,Delivered,S,2023-05-22 21:00:00,May,1289.9883709394378
112167,Men,41,2,Kurta,Ajio,Telangana,Refunded,XL,2023-05-22 22:00:00,May,1599.627099812406
112168,Men,45,2,Kurta,Ajio,Telangana,Returned,S,2023-05-22 23:00:00,May,1578.3795595320996
112169,Women,42,1,Kurta,Amazon,Karnataka,Delivered,XL,2023-05-23 00:00:00,May,1327.688106589298
112170,Women,40,1,Ethnic Dress,Amazon,Karnataka,Delivered,XL,2023-05-23 01:00:00,May,1813.5893154568425
112171,Women,28,1,Bottom,Amazon,Karnataka,Delivered,XL,2023-05-23 02:00:00,May,904.579296449428
112172,Men,50,1,Set,Amazon,Karnataka,Delivered,M,2023-05-23 03:00:00,May,1506.5072271074282
112173,Women,33,1,Ethnic Dress,Amazon,Karnataka,Delivered,L,2023-05-23 04:00:00,May,1707.1980996771338
112174,Men,53,1,Ethnic Dress,Ajio,Maharashtra,Delivered,L,2023-05-23 05:00:00,May,1837.1143148694377
112175,Women,40,2,Kurta,Ajio,Uttar Pradesh,Delivered,XL,2023-05-23 06:00:00,May,1290.5541956598963
112176,Women,23,1,Kurta,Amazon,Uttar Pradesh,Delivered,L,2023-05-23 07:00:00,May,1313.8300876562762
112177,Women,60,1,Saree,Myntra,Uttar Pradesh,Cancelled,L,2023-05-23 08:00:00,May,1527.4441710523674
112178,Women,41,3,Ethnic Dress,Ajio,Maharashtra,Delivered,M,2023-05-23 09:00:00,May,2322.1218395902665
112179,Women,55,2,Kurta,Myntra,Maharashtra,Delivered,L,2023-05-23 10:00:00,May,1619.4442192281713
112180,Women,59,1,Kurta,Myntra,Telangana,Delivered,M,2023-05-23 11:00:00,May,1337.1586258145678
112181,Women,23,2,Set,Myntra,Tamil Nadu,Delivered,S,2023-05-23 12:00:00,May,1601.6771204717347
112182,Men,27,1,Set,Amazon,Maharashtra,Delivered,S,2023-05-23 13:00:00,May,1376.451455648562
112183,Women,39,2,Bottom,Amazon,Karnataka,Delivered,M,2023-05-23 14:00:00,May,1221.6308080149727
112184,Women,40,1,Set,Ajio,Telangana,Delivered,M,2023-05-23 15:00:00,May,1320.3670347131958
112185,Women,22,1,Top,Amazon,Uttar Pradesh,Delivered,M,2023-05-23 16:00:00,May,942.0126157598286
112186,Men,45,1,Kurta,Amazon,Uttar Pradesh,Delivered,XL,2023-05-23 17:00:00,May,1311.827302709086
112187,Men,26,1,Set,Amazon,Karnataka,Delivered,XL,2023-05-23 18:00:00,May,1489.3371880075865
112188,Women,56,1,Set,Amazon,Maharashtra,Delivered,XL,2023-05-23 19:00:00,May,1478.0509520922328
112189,Women,66,1,Set,Myntra,Tamil Nadu,Returned,L,2023-05-23 20:00:00,May,1492.8147117825215
112190,Women,61,1,Bottom,Myntra,Telangana,Delivered,XL,2023-05-23 21:00:00,May,951.3939813329171
112191,Women,45,2,Set,Amazon,Karnataka,Delivered,XL,2023-05-23 22:00:00,May,1670.221381311997
112192,Women,42,2,Western Dress,Myntra,Telangana,Delivered,L,2023-05-23 23:00:00,May,1332.2092034493362
112193,Men,60,1,Kurta,Myntra,Karnataka,Delivered,S,2023-05-24 00:00:00,May,1356.4525449588225
112194,Women,55,3,Western Dress,Amazon,Maharashtra,Delivered,L,2023-05-24 01:00:00,May,1878.0179377808026
112195,Women,44,3,Set,Myntra,Uttar Pradesh,Delivered,XL,2023-05-24 02:00:00,May,1932.6880639209303
112196,Women,41,1,Set,Ajio,Karnataka,Delivered,XL,2023-05-24 03:00:00,May,1310.4781496087965
112197,Men,74,1,Top,Myntra,Maharashtra,Delivered,M,2023-05-24 04:00:00,May,951.9992959759127
112198,Women,60,2,Western Dress,Amazon,Karnataka,Delivered,L,2023-05-24 05:00:00,May,1588.7897695805775
112199,Women,60,1,Set,Myntra,Karnataka,Delivered,S,2023-05-24 06:00:00,May,1446.1958947092814
112200,Women,63,1,Western Dress,Amazon,Karnataka,Delivered,S,2023-05-24 07:00:00,May,1278.3558193945466
112201,Women,33,1,Kurta,Myntra,Uttar Pradesh,Delivered,S,2023-05-24 08:00:00,May,1239.413510192542
112202,Men,19,1,Set,Ajio,Karnataka,Delivered,S,2023-05-24 09:00:00,May,1372.9183299417464
112203,Women,19,3,Top,Ajio,Telangana,Delivered,S,2023-05-24 10:00:00,May,1479.9341474501766
112204,Men,22,2,Western Dress,Ajio,Uttar Pradesh,Delivered,XL,2023-05-24 11:00:00,May,1250.6657234361342
112205,Women,63,1,Kurta,Amazon,Uttar Pradesh,Delivered,S,2023-05-24 12:00:00,May,1298.899052424838
112206,Women,38,2,Set,Myntra,Telangana,Delivered,S,2023-05-24 13:00:00,May,1677.0266040573722
112207,Men,27,1,Kurta,Amazon,Tamil Nadu,Delivered,M,2023-05-24 14:00:00,May,1282.4521994388708
112208,Women,59,1,Set,Ajio,Maharashtra,Cancelled,S,2023-05-24 15:00:00,May,1411.795626243848
112209,Women,35,1,Set,Myntra,Telangana,Delivered,L,2023-05-24 16:00:00,May,1477.8779572435978
112210,Women,43,1,Set,Myntra,Karnataka,Delivered,XL,2023-05-24 17:00:00,May,1418.5223810004936
112211,Women,37,1,Western Dress,Amazon,Uttar Pradesh,Delivered,XL,2023-05-24 18:00:00,May,1219.1170337161561
112212,Women,58,2,Western Dress,Myntra,Telangana,Delivered,XL,2023-05-24 19:00:00,May,1476.8782895515262
112213,Men,53,1,Set,Amazon,Uttar Pradesh,Delivered,L,2023-05-24 20:00:00,May,1343.5974491898105
112214,Men,66,2,Western Dress,Myntra,Maharashtra,Delivered,M,2023-05-24 21:00:00,May,1594.7603407152453
112215,Women,38,1,Set,Ajio,Tamil Nadu,Delivered,M,2023-05-24 22:00:00,May,1300.4718035715628
112216,Women,19,1,Blouse,Ajio,Telangana,Delivered,XL,2023-05-24 23:00:00,May,822.6424051574368
112217,Women,63,2,Top,Amazon,Maharashtra,Delivered,M,2023-05-25 00:00:00,May,1388.4440047426385
112218,Women,71,1,Western Dress,Amazon,Maharashtra,Refunded,M,2023-05-25 01:00:00,May,1291.5883918984496
112219,Women,50,1,Set,Myntra,Karnataka,Delivered,M,2023-05-25 02:00:00,May,1377.8754815791397
112220,Women,40,1,Bottom,Amazon,Karnataka,Delivered,XL,2023-05-25 03:00:00,May,940.2546754871905
112221,Women,56,1,Blouse,Myntra,Maharashtra,Delivered,L,2023-05-25 04:00:00,May,1001.643291138985
112222,Women,48,1,Kurta,Amazon,Karnataka,Delivered,S,2023-05-25 05:00:00,May,1136.27914018728
112223,Women,21,2,Set,Amazon,Karnataka,Delivered,L,2023-05-25 06:00:00,May,1662.936717414121
112224,Women,58,1,Kurta,Amazon,Maharashtra,Delivered,L,2023-05-25 07:00:00,May,1457.9214302046737
112225,Men,20,1,Set,Ajio,Maharashtra,Delivered,S,2023-05-25 08:00:00,May,1321.9034103500608
112226,Women,54,2,Kurta,Ajio,Maharashtra,Delivered,XL,2023-05-25 09:00:00,May,1610.9977194308192
112227,Women,70,3,Bottom,Amazon,Telangana,Delivered,M,2023-05-25 10:00:00,May,1585.880758673637
112228,Women,73,1,Top,Myntra,Telangana,Delivered,M,2023-05-25 11:00:00,May,1048.1227181845793
112229,Women,27,2,Set,Ajio,Maharashtra,Delivered,XL,2023-05-25 12:00:00,May,1631.8255929428947
112230,Women,59,3,Kurta,Amazon,Maharashtra,Delivered,S,2023-05-25 13:00:00,May,2039.4191556510889
112231,Women,49,1,Ethnic Dress,Amazon,Maharashtra,Delivered,L,2023-05-25 14:00:00,May,1791.154515175704
112232,Men,53,1,Set,Amazon,Maharashtra,Delivered,S,2023-05-25 15:00:00,May,1475.153433992474
112233,Women,66,1,Saree,Amazon,Maharashtra,Delivered,L,2023-05-25 16:00:00,May,1565.6094238402306
112234,Women,44,2,Set,Amazon,Telangana,Delivered,XL,2023-05-25 17:00:00,May,1690.8113870887685
112235,Women,70,1,Kurta,Amazon,Karnataka,Delivered,L,2023-05-25 18:00:00,May,1373.7316035674403
112236,Men,66,1,Western Dress,Ajio,Telangana,Delivered,L,2023-05-25 19:00:00,May,1148.504788560573
112237,Men,36,2,Kurta,Ajio,Uttar Pradesh,Delivered,L,2023-05-25 20:00:00,May,1452.396979810169
112238,Men,55,2,Kurta,Ajio,Maharashtra,Delivered,M,2023-05-25 21:00:00,May,1738.9686978574264
112239,Women,18,1,Kurta,Ajio,Karnataka,Delivered,L,2023-05-25 22:00:00,May,1146.700137986223
112240,Men,43,2,Kurta,Myntra,Maharashtra,Returned,S,2023-05-25 23:00:00,May,1584.3898211956816
112241,Women,63,3,Set,Myntra,Karnataka,Delivered,S,2023-05-26 00:00:00,May,2103.936917245586
112242,Women,30,2,Kurta,Ajio,Tamil Nadu,Delivered,L,2023-05-26 01:00:00,May,1440.3863746374632
112243,Men,52,2,Bottom,Amazon,Telangana,Delivered,L,2023-05-26 02:00:00,May,1249.5604971994444
112244,Men,72,3,Set,Ajio,Karnataka,Delivered,M,2023-05-26 03:00:00,May,2097.668998547447
112245,Women,19,2,Set,Ajio,Maharashtra,Delivered,L,2023-05-26 04:00:00,May,1527.29929119516
112246,Women,39,2,Kurta,Myntra,Maharashtra,Delivered,M,2023-05-26 05:00:00,May,1619.038627677642
112247,Women,56,3,Kurta,Ajio,Uttar Pradesh,Returned,XL,2023-05-26 06:00:00,May,1803.9894441508309
112248,Women,45,2,Set,Amazon,Karnataka,Delivered,L,2023-05-26 07:00:00,May,1801.8642356935288
